Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Latitude,Longtitude,Regional Manager
Second Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Tables,896.328,9,0.2,22.4082,11.320,36.778259,-119.417931,Susan
Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,189,1,0,68.0400,8.740,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,53.982,3,0.4,10.7964,6.500,41.203323,-77.194527,Nick
Standard Class,Corporate,United States,Redmond,Oregon,97756,West,Furniture,Tables,177.225,5,0.5,120.5130,5.970,44,-120.5,Susan
Standard Class,Consumer,United States,Citrus Heights,California,95610,West,Furniture,Furnishings,129.39,3,0,54.3438,4.490,36.778259,-119.417931,Susan
Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Storage,54.32,4,0,0.5432,4.230,36.778259,-119.417931,Susan
Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Technology,Phones,4367.896,13,0.2,327.5922,3.280,27.994402,-81.760254,George
Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,49.568,2,0.2,15.4900,3.120,27.994402,-81.760254,George
Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Appliances,161.376,6,0.2,12.1032,2.680,27.994402,-81.760254,George
Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Furniture,Furnishings,2.784,2,0.2,0.4176,2.560,27.994402,-81.760254,George
Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,8.72,5,0.2,2.9430,2.230,27.994402,-81.760254,George
Second Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Art,3.912,1,0.2,1.0269,2.190,40.367474,-82.996216,Nick
Same Day,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Envelopes,59.752,7,0.2,19.4194,2.180,31,-100,Esther
Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,63.92,4,0,3.1960,1.950,47.751076,-120.740135,Susan
Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,383.96,5,0.2,38.3960,1.530,47.751076,-120.740135,Susan
Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,7.752,3,0.2,2.8101,1.300,36.778259,-119.417931,Susan
Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,33.568,2,0.2,11.7488,1.300,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,666.344,7,0.2,66.6344,16.920,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,573.728,4,0.2,64.5444,3.700,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,21.936,3,0.2,8.2260,254.540,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,19.44,3,0,9.3312,190.150,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,447.968,4,0.2,139.9900,92.910,36.778259,-119.417931,Susan
Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,16.78,2,0,4.1950,37.760,40.73061,-73.935242,Nick
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,20.96,2,0,5.2400,24.210,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,88.752,3,0.2,27.7350,20.200,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,304.23,3,0,9.1269,19.010,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,167.86,2,0,78.8942,17.290,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Furnishings,82.38,6,0,25.5378,16.360,37.926868,-78.024902,George
Second Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Technology,Phones,23.976,3,0.2,5.6943,10.290,34.307144,-106.018066,Susan
Second Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,33.29,1,0,7.9896,8.600,34.307144,-106.018066,Susan
Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Binders,14.952,2,0.7,11.9616,8.240,40.367474,-82.996216,Nick
Standard Class,Consumer,United States,Akron,Ohio,44312,East,Technology,Phones,323.982,3,0.4,80.9955,6.870,40.367474,-82.996216,Nick
Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Binders,2.286,2,0.7,1.6764,6.500,40.367474,-82.996216,Nick
Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Art,14.352,3,0.2,0.8970,6.260,40.367474,-82.996216,Nick
Standard Class,Consumer,United States,Akron,Ohio,44312,East,Technology,Accessories,71.976,3,0.2,0.8997,4.670,40.367474,-82.996216,Nick
First Class,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Art,9.21,3,0,2.3025,4.550,39.833851,-74.871826,Nick
First Class,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Paper,18,5,0,8.2800,4.540,39.833851,-74.871826,Nick
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,42.93,9,0,19.3185,3.770,40.73061,-73.935242,Nick
Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Paper,15.552,3,0.2,5.4432,3.710,27.994402,-81.760254,George
Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Appliances,17.92,5,0.2,1.1200,3.670,27.994402,-81.760254,George
Standard Class,Consumer,United States,Redmond,Washington,98052,West,Technology,Accessories,19.99,1,0,6.7966,3.350,47.751076,-120.740135,Susan
Standard Class,Consumer,United States,Redmond,Washington,98052,West,Office Supplies,Binders,22.92,5,0.2,8.0220,3.190,47.751076,-120.740135,Susan
Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Technology,Accessories,50.88,6,0.2,14.6280,2.700,27.994402,-81.760254,George
Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Office Supplies,Envelopes,27.312,2,0.2,9.2178,1.990,27.994402,-81.760254,George
Standard Class,Consumer,United States,Bullhead City,Arizona,86442,West,Office Supplies,Envelopes,7.92,1,0.2,2.7720,1.960,34.048927,-111.093735,Susan
Standard Class,Consumer,United States,Bullhead City,Arizona,86442,West,Furniture,Furnishings,14.368,2,0.2,3.9512,1.770,34.048927,-111.093735,Susan
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Accessories,107.97,3,0,22.6737,1.720,36.778259,-119.417931,Susan
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,113.82,3,0,53.4954,1.720,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,Franklin,Tennessee,37064,South,Office Supplies,Paper,5.184,1,0.2,1.8144,1.300,35.860119,-86.660156,George
Same Day,Consumer,United States,Portage,Indiana,46368,Central,Office Supplies,Art,16.28,2,0,6.5120,479.960,40.273502,-86.126976,Esther
Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,544.38,3,0,157.8702,320.290,37.926868,-78.024902,George
First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,19.824,6,0.2,6.6906,285.650,36.778259,-119.417931,Susan
First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Phones,657.504,6,0.2,131.5008,285.120,36.778259,-119.417931,Susan
First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,99.54,2,0,10.9494,238.950,36.778259,-119.417931,Susan
First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,199.96,4,0,85.9828,97.890,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Furniture,Chairs,631.782,2,0.1,140.3960,77.250,40.73061,-73.935242,Nick
Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Furniture,Furnishings,60.72,3,0,26.1096,58.960,40.73061,-73.935242,Nick
Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Binders,20.724,2,0.7,15.1976,51.960,34.048927,-111.093735,Susan
Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,415.872,8,0.2,41.5872,46.520,34.048927,-111.093735,Susan
Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Storage,16.768,2,0.2,1.4672,37.900,40.367474,-82.996216,Nick
Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,27.12,2,0.2,4.7460,32.690,40.367474,-82.996216,Nick
Second Class,Consumer,United States,Stockton,California,95207,West,Technology,Phones,95.84,4,0.2,34.7420,28.450,36.778259,-119.417931,Susan
Second Class,Consumer,United States,Stockton,California,95207,West,Office Supplies,Paper,12.96,2,0,6.2208,27.760,36.778259,-119.417931,Susan
Second Class,Corporate,United States,Asheville,North Carolina,28806,South,Office Supplies,Binders,19.008,8,0.7,12.6720,23.790,35.782169,-80.793457,George
Second Class,Consumer,United States,Clarksville,Tennessee,37042,South,Office Supplies,Binders,1598.058,7,0.7,1065.3720,23.560,35.860119,-86.660156,George
Second Class,Consumer,United States,Clarksville,Tennessee,37042,South,Office Supplies,Art,36.96,4,0.2,12.0120,22.970,35.860119,-86.660156,George
Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,22.850,40,-89,Esther
Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,77.72,1,0.6,66.0620,22.800,40,-89,Esther
Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,520.464,2,0.3,14.8704,22.330,40,-89,Esther
First Class,Corporate,United States,Warwick,Rhode Island,2886,East,Office Supplies,Paper,111.96,2,0,54.8604,22.100,41.825226,-71.418884,Nick
Second Class,Consumer,United States,Lafayette,Louisiana,70506,South,Technology,Phones,29.16,3,0,8.4564,19.700,30.39183,-92.329102,George
Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,131.94,3,0,35.6238,15.610,47.650589,-100.437012,Esther
Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,25.92,4,0,8.2944,12.890,47.650589,-100.437012,Esther
Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Storage,704.76,4,0,162.0948,12.380,47.650589,-100.437012,Esther
Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Fasteners,7.41,3,0,3.4827,11.110,47.650589,-100.437012,Esther
Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,21.5,10,0,7.0950,11.050,47.650589,-100.437012,Esther
Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,10.528,4,0.2,3.2900,11.010,40,-89,Esther
Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,20.544,6,0.2,6.4200,9.340,40,-89,Esther
Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Binders,104.9,5,0,50.3520,9.330,40.273502,-86.126976,Esther
Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Art,39.68,2,0,16.2688,9.230,40.273502,-86.126976,Esther
Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Labels,51.75,5,0,24.8400,8.190,40.273502,-86.126976,Esther
Second Class,Consumer,United States,Elkhart,Indiana,46514,Central,Office Supplies,Art,11.68,2,0,5.4896,8.020,40.273502,-86.126976,Esther
Second Class,Consumer,United States,Elkhart,Indiana,46514,Central,Technology,Accessories,159.75,5,0,11.1825,7.850,40.273502,-86.126976,Esther
Standard Class,Corporate,United States,Kent,Ohio,44240,East,Office Supplies,Appliances,103.968,6,0.2,16.8948,7.610,40.367474,-82.996216,Nick
Standard Class,Home Office,United States,San Gabriel,California,91776,West,Furniture,Furnishings,303.25,5,0,63.6825,7.600,36.778259,-119.417931,Susan
Standard Class,Home Office,United States,San Gabriel,California,91776,West,Office Supplies,Appliances,270.72,3,0,78.5088,7.370,36.778259,-119.417931,Susan
Standard Class,Home Office,United States,San Gabriel,California,91776,West,Furniture,Chairs,1487.04,5,0.2,148.7040,7.140,36.778259,-119.417931,Susan
Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,17.48,2,0,8.2156,7.100,37.839333,-84.27002,George
Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,71.88,2,0,32.3460,7.030,37.839333,-84.27002,George
Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,60.45,3,0,16.3215,6.840,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Tables,253.176,3,0.2,31.6470,5.660,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Office Supplies,Binders,2.88,5,0.8,4.4640,5.440,40,-89,Esther
Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Furniture,Bookcases,384.944,4,0.3,126.4816,5.110,40,-89,Esther
Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Technology,Phones,153.584,2,0.2,13.4386,4.920,40,-89,Esther
Standard Class,Consumer,United States,Highland Park,Illinois,60035,Central,Furniture,Bookcases,913.43,5,0.3,52.1960,4.420,40,-89,Esther
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,43.92,4,0,11.8584,4.020,36.778259,-119.417931,Susan
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,25.032,3,0.2,7.8225,3.620,36.778259,-119.417931,Susan
First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,46.76,7,0,22.4448,3.220,40.73061,-73.935242,Nick
First Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,183.968,2,0.2,25.2956,3.160,40.73061,-73.935242,Nick
First Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,1259.97,3,0,327.5922,3.130,40.73061,-73.935242,Nick
First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,68.97,3,0,19.3116,2.540,40.73061,-73.935242,Nick
Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Art,70.368,2,0.2,6.1572,2.340,31,-100,Esther
Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Technology,Phones,59.96,5,0.2,21.7355,2.250,31,-100,Esther
Same Day,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,25.984,1,0.2,5.1968,2.020,40.367474,-82.996216,Nick
Same Day,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,27.36,3,0.7,21.8880,1.110,40.367474,-82.996216,Nick
Standard Class,Corporate,United States,San Diego,California,92024,West,Technology,Phones,361.376,2,0.2,27.1032,175.990,36.778259,-119.417931,Susan
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,172.186,2,0.3,46.7362,103.940,41.203323,-77.194527,Nick
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,69.008,2,0.2,12.0764,97.310,41.203323,-77.194527,Nick
Same Day,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Envelopes,199.9,5,0,89.9550,70.450,39.045753,-76.641273,Nick
Same Day,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Appliances,901.95,3,0,297.6435,67.520,39.045753,-76.641273,Nick
Same Day,Consumer,United States,Columbia,Maryland,21044,East,Furniture,Furnishings,971.5,5,0,252.5900,64.750,39.045753,-76.641273,Nick
First Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Art,11.328,2,0.2,2.5488,61.000,39.113014,-105.358887,Susan
First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,21.24,3,0,8.0712,56.180,40.73061,-73.935242,Nick
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,34.8,3,0.2,2.1750,54.180,41.203323,-77.194527,Nick
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,38.976,3,0.2,2.4360,33.960,41.203323,-77.194527,Nick
Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,9.08,2,0,4.0860,28.730,40.273502,-86.126976,Esther
Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,314.55,3,0,150.9840,26.630,40.273502,-86.126976,Esther
Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,4.91,1,0,2.3077,23.390,40.273502,-86.126976,Esther
Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Labels,5.78,2,0,2.7166,23.100,36.778259,-119.417931,Susan
